"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 26 20:03:28 CST 2022","Tue Jul 26 20:03:31 CST 2022","3568","package_pytest","test_operate_app","TestH7131","","","test_auto[6-500]",""
"passed","Tue Jul 26 20:57:10 CST 2022","Tue Jul 26 20:57:17 CST 2022","7187","package_pytest","test_operate_app","TestH7131","","","test_medium[33-500]",""
"passed","Tue Jul 26 21:16:14 CST 2022","Tue Jul 26 21:16:25 CST 2022","11306","package_pytest","test_operate_app","TestH7131","","","test_lock[42-500]",""
"passed","Tue Jul 26 20:53:24 CST 2022","Tue Jul 26 20:53:28 CST 2022","4394","package_pytest","test_operate_app","TestH7131","","","test_fan[31-500]",""
"passed","Tue Jul 26 20:57:48 CST 2022","Tue Jul 26 20:57:51 CST 2022","3384","package_pytest","test_operate_app","TestH7131","","","test_on_light[33-500]",""
"passed","Tue Jul 26 20:18:56 CST 2022","Tue Jul 26 20:19:07 CST 2022","11297","package_pytest","test_operate_app","TestH7131","","","test_low[14-500]",""
"passed","Tue Jul 26 20:54:19 CST 2022","Tue Jul 26 20:54:24 CST 2022","5456","package_pytest","test_operate_app","TestH7131","","","test_off_show[31-500]",""
"passed","Tue Jul 26 20:11:01 CST 2022","Tue Jul 26 20:11:13 CST 2022","11776","package_pytest","test_operate_app","TestH7131","","","test_low[10-500]",""
"passed","Tue Jul 26 20:57:55 CST 2022","Tue Jul 26 20:58:04 CST 2022","9720","package_pytest","test_operate_app","TestH7131","","","test_lock[33-500]",""
"passed","Tue Jul 26 21:09:35 CST 2022","Tue Jul 26 21:09:39 CST 2022","4953","package_pytest","test_operate_app","TestH7131","","","test_fan[39-500]",""
"passed","Tue Jul 26 21:11:19 CST 2022","Tue Jul 26 21:11:26 CST 2022","7692","package_pytest","test_operate_app","TestH7131","","","test_medium[40-500]",""
"passed","Tue Jul 26 20:30:18 CST 2022","Tue Jul 26 20:30:25 CST 2022","6624","package_pytest","test_operate_app","TestH7131","","","test_show[19-500]",""
"passed","Tue Jul 26 20:48:48 CST 2022","Tue Jul 26 20:48:57 CST 2022","8957","package_pytest","test_operate_app","TestH7131","","","test_on[29-500]",""
"passed","Tue Jul 26 20:38:35 CST 2022","Tue Jul 26 20:38:40 CST 2022","5187","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[23-500]",""
"passed","Tue Jul 26 20:45:51 CST 2022","Tue Jul 26 20:45:55 CST 2022","3417","package_pytest","test_operate_app","TestH7131","","","test_on_light[27-500]",""
"passed","Tue Jul 26 20:09:42 CST 2022","Tue Jul 26 20:09:49 CST 2022","6978","package_pytest","test_operate_app","TestH7131","","","test_off_head[9-500]",""
"passed","Tue Jul 26 19:53:27 CST 2022","Tue Jul 26 19:53:31 CST 2022","4388","package_pytest","test_operate_app","TestH7131","","","test_fan[1-500]",""
"passed","Tue Jul 26 20:57:24 CST 2022","Tue Jul 26 20:57:27 CST 2022","3232","package_pytest","test_operate_app","TestH7131","","","test_auto[33-500]",""
"passed","Tue Jul 26 20:53:21 CST 2022","Tue Jul 26 20:53:24 CST 2022","3357","package_pytest","test_operate_app","TestH7131","","","test_auto[31-500]",""
"passed","Tue Jul 26 20:45:34 CST 2022","Tue Jul 26 20:45:44 CST 2022","9800","package_pytest","test_operate_app","TestH7131","","","test_on_head[27-500]",""
"passed","Tue Jul 26 20:26:19 CST 2022","Tue Jul 26 20:26:24 CST 2022","5614","package_pytest","test_operate_app","TestH7131","","","test_off_show[17-500]",""
"passed","Tue Jul 26 20:23:45 CST 2022","Tue Jul 26 20:23:49 CST 2022","3493","package_pytest","test_operate_app","TestH7131","","","test_on_light[16-500]",""
"passed","Tue Jul 26 20:56:01 CST 2022","Tue Jul 26 20:56:10 CST 2022","8828","package_pytest","test_operate_app","TestH7131","","","test_off_lock[32-500]",""
"passed","Tue Jul 26 20:19:07 CST 2022","Tue Jul 26 20:19:14 CST 2022","7278","package_pytest","test_operate_app","TestH7131","","","test_medium[14-500]",""
"passed","Tue Jul 26 21:02:32 CST 2022","Tue Jul 26 21:02:37 CST 2022","5108","package_pytest","test_operate_app","TestH7131","","","test_app_home[36-500]",""
"passed","Tue Jul 26 20:41:57 CST 2022","Tue Jul 26 20:42:00 CST 2022","3309","package_pytest","test_operate_app","TestH7131","","","test_off_light[25-500]",""
"passed","Tue Jul 26 20:33:57 CST 2022","Tue Jul 26 20:34:00 CST 2022","3508","package_pytest","test_operate_app","TestH7131","","","test_on_light[21-500]",""
"passed","Tue Jul 26 20:14:07 CST 2022","Tue Jul 26 20:14:13 CST 2022","6215","package_pytest","test_operate_app","TestH7131","","","test_off_lock[11-500]",""
"passed","Tue Jul 26 20:19:24 CST 2022","Tue Jul 26 20:19:29 CST 2022","4633","package_pytest","test_operate_app","TestH7131","","","test_fan[14-500]",""
"passed","Tue Jul 26 20:42:18 CST 2022","Tue Jul 26 20:42:24 CST 2022","6397","package_pytest","test_operate_app","TestH7131","","","test_show[25-500]",""
"passed","Tue Jul 26 20:09:57 CST 2022","Tue Jul 26 20:10:08 CST 2022","10807","package_pytest","test_operate_app","TestH7131","","","test_lock[9-500]",""
"passed","Tue Jul 26 19:59:01 CST 2022","Tue Jul 26 19:59:12 CST 2022","10638","package_pytest","test_operate_app","TestH7131","","","test_low[4-500]",""
"passed","Tue Jul 26 21:05:55 CST 2022","Tue Jul 26 21:06:06 CST 2022","11074","package_pytest","test_operate_app","TestH7131","","","test_lock[37-500]",""
"passed","Tue Jul 26 21:13:56 CST 2022","Tue Jul 26 21:14:03 CST 2022","7074","package_pytest","test_operate_app","TestH7131","","","test_off_head[41-500]",""
"passed","Tue Jul 26 19:56:33 CST 2022","Tue Jul 26 19:56:38 CST 2022","5153","package_pytest","test_operate_app","TestH7131","","","test_app_home[3-500]",""
"passed","Tue Jul 26 20:41:32 CST 2022","Tue Jul 26 20:41:37 CST 2022","4936","package_pytest","test_operate_app","TestH7131","","","test_fan[25-500]",""
"passed","Tue Jul 26 19:53:17 CST 2022","Tue Jul 26 19:53:24 CST 2022","6180","package_pytest","test_operate_app","TestH7131","","","test_high[1-500]",""
"passed","Tue Jul 26 19:57:59 CST 2022","Tue Jul 26 19:58:09 CST 2022","10497","package_pytest","test_operate_app","TestH7131","","","test_lock[3-500]",""
"passed","Tue Jul 26 19:56:07 CST 2022","Tue Jul 26 19:56:14 CST 2022","6458","package_pytest","test_operate_app","TestH7131","","","test_off_lock[2-500]",""
"passed","Tue Jul 26 21:05:41 CST 2022","Tue Jul 26 21:05:48 CST 2022","7385","package_pytest","test_operate_app","TestH7131","","","test_off_head[37-500]",""
"passed","Tue Jul 26 21:14:54 CST 2022","Tue Jul 26 21:15:07 CST 2022","12859","package_pytest","test_operate_app","TestH7131","","","test_off[42-500]",""
"passed","Tue Jul 26 20:54:11 CST 2022","Tue Jul 26 20:54:19 CST 2022","7813","package_pytest","test_operate_app","TestH7131","","","test_show[31-500]",""
"passed","Tue Jul 26 20:00:28 CST 2022","Tue Jul 26 20:00:33 CST 2022","5178","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[4-500]",""
"passed","Tue Jul 26 20:43:56 CST 2022","Tue Jul 26 20:43:59 CST 2022","3412","package_pytest","test_operate_app","TestH7131","","","test_off_light[26-500]",""
